stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
松山分局,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區南京東路四段12號,121.552394,25.051286
東華大飯店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區南京東路四段156號,121.556296,25.051332
中油忠孝東路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區忠孝東路五段129號,121.566819,25.041309
捷運永春站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區忠孝東路五段455號,121.576419,25.041007
松山奉天宮,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區福德街221巷12號,121.584908,25.037467
臺北市立興雅國民中學,2011/12/14 下午 05:01:00,座數：25，特優級：0，優等級：24，普通級：1，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松德路168巷15號,121.57237,25.03632
吳興街派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區吳興街262號,121.56385,25.026683
爭鮮股份有限公司永春分公司,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松山路460號,121.577641,25.040507
信義公園5號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區福德街251巷慈惠堂後山福壽園上,121.590491,25.029441
南港火車站,2011/12/14 下午 05:01:00,座數：5，特優級：5，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區忠孝東路七段399號,121.605445,25.052152
臺北市南港區玉成國民小學,2011/12/14 下午 05:01:00,座數：19，特優級：0，優等級：16，普通級：3，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區向陽路31號,121.594625,25.05369
舊莊派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區舊莊街一段213號,121.622408,25.038542
臺北市立聯合醫院南港門診部,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路一段360號1樓,121.606697,25.054509
公有環南綜合市場,2011/12/14 下午 05:01:00,座數：16，特優級：0，優等級：4，普通級：12，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區環河南路二段245號,121.489814,25.029942
龍山商場,2011/12/14 下午 05:01:00,座數：6，特優級：0，優等級：0，普通級：6，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區和平西路三段120號萬華行中心地下室,121.499821,25.034913
誠品百貨,2011/12/14 下午 05:01:00,座數：3，特優級：1，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區峨嵋街52號,121.505412,25.043798
臺北市私立立人高級工商職業學校,2011/12/14 下午 05:01:00,座數：6，特優級：0，優等級：3，普通級：3，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區桂林路171號,121.496634,25.038792
東園街派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區長泰街130號,121.498244,25.022397
臺北市稅捐稽徵處萬華分處,2011/12/14 下午 05:01:00,座數：2，特優級：1，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區和平西路三段120號6樓,121.499739,25.034816
絕色影城,2011/12/14 下午 05:01:00,座數：8，特優級：0，優等級：8，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區漢中街52號,121.507094,25.043629
臺北市立中醫醫院,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區昆明街100號,121.505006,25.044359
臺北市立石牌國民中學,2011/12/14 下午 05:01:00,座數：25，特優級：8，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區石牌路一段139號,121.513988,25.114987
臺北市立桃源國民中學,2011/12/14 下午 05:01:00,座數：12，特優級：7，優等級：5，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區中央北路四段48號,121.477391,25.134767
竹子湖派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區竹子湖路16號,121.540228,25.167615
台灣麥當勞台北中央分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區中央北路四段532號1樓,121.467819,25.128067
北投21號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市北投區紗帽路14之19號鳳凰谷下公共浴室後面(鐸舍石碑旁步道進入),121.531014,25.146552
全國加油站撫遠站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區塔悠路99號,121.570274,25.053828
臺北市立西松高級中學,2011/12/14 下午 05:01:00,座數：22，特優級：8，優等級：14，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區健康路325巷7號,121.567025,25.05562
臺北市私立育達高級商業家事職業學校,2011/12/14 下午 05:01:00,座數：52，特優級：29，優等級：23，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區寧安街12號,121.554358,25.049898
松山派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路四段692號,121.5767399,25.0499436
首都大戲院,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區長安東路二段219號2樓,121.544833,25.048305
中油松山路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區松山路480號,121.577624,25.039669
公有永春市場,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區虎林街89巷1號,121.577366,25.043097
捷運市政府站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區忠孝東路五段2號,121.565328,25.04092
臺北市立塯公國民中學,2011/12/14 下午 05:01:00,座數：19，特優級：0，優等級：19，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區福德街211巷15號,121.585438,25.036996
臺北市私立協和高級工商職業學校,2011/12/14 下午 05:01:00,座數：23，特優級：0，優等級：23，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區忠孝東路五段790巷27號,121.58347,25.042601
市政中心,2011/12/14 下午 05:01:00,座數：246，特優級：141，優等級：105，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區市府路1號,121.563782,25.037525
星期五餐廳世貿店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區基隆路二段7號1，2，3樓,121.559398,25.032397
信義公園3號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區福德街251巷慈惠堂後山（虎山）,121.590931,25.03163
信義公園6號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區象山市立療養院後山永春亭,121.57467,25.027319
稅捐稽徵處南港分處,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路一段360號3樓,121.606697,25.054509
臺北市南港區健康服務中心,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路一段360號7樓,121.606697,25.054509
南港7號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區中南街42巷1弄七號詹厝,121.614847,25.053871
臺北漁產運銷股份有限公司,2011/12/14 下午 05:01:00,座數：8，特優級：0，優等級：4，普通級：4，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區萬大路531號,121.497329,25.018203
誠品百貨116館,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區漢中街116號2，3，4樓,121.507252,25.042991
龍山寺地下街,2011/12/14 下午 05:01:00,座數：8，特優級：0，優等級：0，普通級：8，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區西園路一段145號,121.499544,25.036085
建成地政事務所,2011/12/14 下午 05:01:00,座數：6，特優級：5，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區和平西路三段120號7樓,121.499739,25.034816
臺北市立圖書館龍山分館,2011/12/14 下午 05:01:00,座數：2，特優級：1，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區桂林路65巷6號2、3樓,121.50238,25.038547
丹堤咖啡萬大分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區萬大路425號1樓,121.498758,25.02137
國賓大戲院,2011/12/14 下午 05:01:00,座數：8，特優級：5，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區成都路88號5樓,121.50454,25.042998
臺北市立聯合醫院昆明院區,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區昆明街100號,121.505006,25.044359
臺北市私立薇閣高級中學,2011/12/14 下午 05:01:00,座數：18，特優級：1，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區珠海路50號,121.503582,25.139108
摩斯漢堡北投分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市北投區中央北路一段42號之1號1樓,121.500793,25.134052
財團法人振興復健醫學中心附設醫院,2011/12/14 下午 05:01:00,座數：18，特優級：10，優等級：8，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市北投區振興街45號,121.522602,25.117544
國軍北投醫院(818),2011/12/14 下午 05:01:00,座數：3，特優級：1，優等級：2，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市北投區新民路60號,121.509775,25.139818
臺北市立社會教育館,2011/12/14 下午 05:01:00,座數：16，特優級：16，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市松山區八德路三段25號,121.5519,25.048336
臺北市松山區松山國民小學,2011/12/14 下午 05:01:00,座數：24，特優級：7，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路四段746號,121.5787213,25.0504957
臺北市松山區健康國民小學,2011/12/14 下午 05:01:00,座數：18，特優級：15，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區延壽街168號,121.562666,25.056651
博仁綜合醫院,2011/12/14 下午 05:01:00,座數：3，特優級：2，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區光復北路66號,121.557685,25.049867
市府轉運站,2011/12/14 下午 05:01:00,座數：6，特優級：6，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市信義區忠孝東路五段2號,121.564612,25.040575
忠信地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區松仁路2號地下,121.568291,25.031901
臺北市立永吉國民中學,2011/12/14 下午 05:01:00,座數：24，特優級：0，優等級：24，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松隆路161號,121.573388,25.047904
臺北市信義區吳興國民小學,2011/12/14 下午 05:01:00,座數：26，特優級：0，優等級：26，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松仁路226號,121.568607,25.025762
臺北市信義區信義國民小學,2011/12/14 下午 05:01:00,座數：24，特優級：0，優等級：24，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松勤街60號,121.563181,25.031566
信義24號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區臥龍街427巷51弄底29號邊,121.565948,25.012756
信義2號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市信義區松山路664-10號(天寶宮)旁在松隆超市往前左邊巷子,121.578989,25.028
臺北市立聯合醫院松德分院,2011/12/14 下午 05:01:00,座數：12，特優級：8，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松德路309號,121.575005,25.029966
臺北醫學大學附設醫院,2011/12/14 下午 05:01:00,座數：16，特優級：10，優等級：6，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區吳興街252號,121.563637,25.026905
南港分局,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區向陽路49號,121.5947331,25.0540105
南港戶政事務所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路一段360號4樓,121.606697,25.054509
吉野家昆陽分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區忠孝東路六段442號,121.59383,25.050177
摩斯漢堡南港昆陽分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區忠孝東路六段444號1樓,121.593891,25.050196
捷運龍山寺站,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區西園路一段153號,121.499579,25.035449
萬板地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區華翠高架橋下環南市場旁,121.491151,25.028427
紅樓劇場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區成都路10號,121.506638,25.041943
剝皮寮歷史街區,2011/12/14 下午 05:01:00,座數：3，特優級：1，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區廣州街與康定路口,121.500545,25.036659
萬華區公所,2011/12/14 下午 05:01:00,座數：8，特優級：8，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區和平西路三段120號10樓,121.499739,25.034816
漢中街派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區漢中街122號,121.507345,25.042081
統一星巴克漢中門市,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：0，普通級：2，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區漢中街51號1，2，3樓,121.507448,25.044047
海光公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區葫蘆街83號,121.508328,25.081436
慈諴宮,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區大南路84號,121.5245,25.08954
天母運動場,2011/12/14 下午 05:01:00,座數：5，特優級：0，優等級：1，普通級：4，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區忠誠路二段77號,121.534287,25.114385
臺北市士林區天母國民小學,2011/12/14 下午 05:01:00,座數：40，特優級：1，優等級：39，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區天玉街12號,121.52748,25.120166
臺北市立百齡高級中學,2011/12/14 下午 05:01:00,座數：40，特優級：0，優等級：40，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區承德路四段177號,121.522971,25.086993
臺灣神學院,2011/12/14 下午 05:01:00,座數：3，特優級：0，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區仰德大道二段2巷20號,121.541124,25.101285
士林分局,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區大東路80號,121.525818,25.090867
統一星巴克仰德門市,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區格致路53號1樓,121.546402,25.137709
臺北市立聯合醫院陽明院區,2011/12/14 下午 05:01:00,座數：11，特優級：11，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市士林區雨聲街105號,121.53175,25.105287
捷運大橋頭站(蘆洲線),2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市大同區民權西路223號,121.512179,25.063116
臺北市大同區永樂國民小學,2011/12/14 下午 05:01:00,座數：23，特優級：1，優等級：22，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區延平北路二段266號,121.511113,25.061243
臺北市私立靜修女子高級中學,2011/12/14 下午 05:01:00,座數：33，特優級：21，優等級：12，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區寧夏路59號,121.515496,25.057931
大同區戶政事務所,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區昌吉街57號3樓,121.515458,25.066028
大同9號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路三段236巷20-1號旁,121.512788,25.070473
勝利加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0，無障礙設施,2011/12/28 上午 06:27:00,臺北市大安區建國南二段75之1號,121.5427093,25.0261583
國立臺北科技大學,2011/12/14 下午 05:01:00,座數：33，特優級：0，優等級：33，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區忠孝東路三段1號,121.535411,25.042151
國立臺灣科技大學,2011/12/14 下午 05:01:00,座數：74，特優級：0，優等級：74，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區基隆路四段43號,121.541576,25.013255
臺北市立大安高級工業職業學校,2011/12/14 下午 05:01:00,座數：20，特優級：7，優等級：13，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區復興南路二段52號,121.543234,25.032016
臺北市立仁愛國民中學,2011/12/14 下午 05:01:00,座數：28，特優級：26，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區仁愛路四段130號,121.550875,25.037502
臺北市立圖書館道藩分館,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區辛亥路三段11號3樓,121.5438079,25.0214808
台北商旅(大安館),2011/12/14 下午 05:01:00,座數：2，特優級：1，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區大安路一段135號,121.546169,25.038742
大安23號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區基隆路三段155巷182弄坡上,121.5484013,25.01355041
大安25號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市大安區愛國東路170巷4之8號巷內,121.523221,25.031132
力行公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區通北街118巷口,121.536759,25.085142
四平公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區伊通街97之1號,121.534612,25.053129
捷運中山國中站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中山區復興北路376號,121.544043,25.060831
行天宮,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區民權東路二段109號,121.533633,25.062824
臺北市立中山女子高級中學,2011/12/14 下午 05:01:00,座數：44，特優級：1，優等級：43，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區長安東路二段141號,121.537599,25.048636
臺北市立北安國民中學,2011/12/14 下午 05:01:00,座數：15，特優級：0，優等級：15，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區明水路325號,121.541561,25.077822
建國派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區建國北路三段135號,121.535297,25.06693
天廚菜館,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區南京西路1號2~4樓,121.522136,25.05241
肯德基中山分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區南京東路三段222號1至3樓,121.5437577,25.0517034
臺北市立圖書館清江分館,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區公館路198號3樓,121.50735,25.127735
北投3號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市北投區光明路131巷25號邊（七虎新村籃球場旁）,121.501083,25.134397
中油光復北路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區光復北路9號,121.558106,25.049049
松山霞海城隍廟,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路四段439號,121.570255,25.04976
臺北市立中崙高級中學,2011/12/14 下午 05:01:00,座數：34，特優級：17，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路四段101號,121.561091,25.049096
臺北市立圖書館松山分館,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市松山區八德路四段668號2樓,121.5768756,25.0498485
台北馥敦飯店(南京),2011/12/14 下午 05:01:00,座數：6，特優級：6，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:31:00,臺北市松山區南京東路五段32號,121.558877,25.051346
中坡公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:31:00,臺北市信義區中坡北路57號地下,121.580175,25.046611
春光公園地下停車場,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區忠孝東路五段666號,121.580698,25.042242
臺北世界貿易中心第二館,2011/12/14 下午 05:01:00,座數：9，特優級：0，優等級：9，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松廉路3號,121.566976,25.03434
臺北市立永春高級中學,2011/12/14 下午 05:01:00,座數：22，特優級：0，優等級：20，普通級：2，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區松山路654號,121.578128,25.032446
臺北市立信義國民中學,2011/12/14 下午 05:01:00,座數：22，特優級：0，優等級：22，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區莊敬路423巷8弄1號,121.567404,25.028626
國稅區信義稽徵所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區信義路五段15號4樓,121.566947,25.033289
臺北市信義區健康服務中心,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區信義路五段15號6樓,121.566947,25.033289
信義公園7號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市信義區象山市立療養院後山山腰中,121.57517,25.027074
全國南港加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路三段49號,121.589941,25.053265
臺北市南港區東新國民小學,2011/12/14 下午 05:01:00,座數：16，特優級：4，優等級：12，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區興南街62號,121.60211,25.056042
南港區公所,2011/12/14 下午 05:01:00,座數：5，特優級：5，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市南港區南港路一段360號2樓,121.606697,25.054509
青山公園廣場,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區華西街10巷旁,121.498392,25.039497
公有直興市場,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區康定路172巷1號,121.501754,25.039302
財團法人臺北市艋舺龍山寺,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區廣州街211號,121.499936,25.036815
臺北市立龍山國民中學,2011/12/14 下午 05:01:00,座數：20，特優級：14，優等級：6，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區南寧路46號,121.504648,25.036091
康定路派出所,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區和平西路三段112號,121.500333,25.035082
臺北市立圖書館萬華分館,2011/12/14 下午 05:01:00,座數：3，特優級：0，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區東園街19號5樓,121.495703,25.027922
萬華20號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區中華路二段408巷25號旁,121.50522,25.028041
萬華5號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:32:00,臺北市萬華區武成街149號對面巷底(108巷25號),121.493998,25.020084
國立臺灣大學醫學院附設醫院北護分院,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:32:00,臺北市萬華區康定路31號,121.502843,25.043901
吉野家天津分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區長安東路一段8之3號,121.522657,25.049452
